name,objID,ra,dec,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z
327,5.88016E+17,10.48277445,0.03983246,22.346268,21.780619,20.473816,20.085995,19.693798
328,5.88016E+17,5.26442177,0.03122135,25.455898,22.256662,22.864004,22.513918,23.399797
329,5.88016E+17,9.08639225,0.0337875,23.522856,23.081749,23.234388,22.426395,21.296852
330,5.88016E+17,12.38092457,0.03228357,26.223049,21.194864,19.744457,18.319191,17.59034
331,5.88016E+17,10.29099392,0.03724932,23.470097,22.344261,22.097055,22.365828,21.886314
332,5.88016E+17,23.46594781,0.03327593,27.586193,26.197857,26.632486,26.569506,21.81682
333,5.88016E+17,10.29975398,0.03395138,25.502516,24.048229,22.163631,22.288902,22.758202
334,5.88016E+17,23.54901366,0.03557139,25.288391,22.929106,22.205198,21.644573,21.560986
335,5.88016E+17,23.53631931,0.03577025,22.973055,22.825409,24.264227,23.765886,21.128401
336,5.88016E+17,23.54901366,0.03557139,25.288391,22.929106,22.205198,21.644573,21.560986
337,5.88016E+17,10.29099392,0.03724932,23.470097,22.344261,22.097055,22.365828,21.886314
338,5.88016E+17,18.80743952,0.03294789,24.302591,23.729643,22.227999,21.57667,20.085114
339,5.88016E+17,23.54901366,0.03557139,25.288391,22.929106,22.205198,21.644573,21.560986
340,5.88016E+17,22.32337465,0.03515852,22.120592,24.814854,24.78367,24.409456,23.74078
341,5.88016E+17,18.27133997,0.03561643,22.814259,22.63505,21.779352,21.302845,21.421576
342,5.88016E+17,23.46594781,0.03327593,27.586193,26.197857,26.632486,26.569506,21.81682
343,5.88016E+17,23.52626761,0.03381487,25.527876,23.022129,23.022276,24.139719,21.963303
344,5.88016E+17,10.29975398,0.03395138,25.502516,24.048229,22.163631,22.288902,22.758202
345,5.88016E+17,21.4992645,0.03498742,23.476048,24.141676,22.751509,21.747892,21.642838
346,5.88016E+17,23.54901366,0.03557139,25.288391,22.929106,22.205198,21.644573,21.560986
347,5.88016E+17,9.08639225,0.0337875,23.522856,23.081749,23.234388,22.426395,21.296852
348,5.88016E+17,12.36364342,0.03727561,24.112396,25.301685,26.030975,24.948511,24.548502
349,5.88016E+17,13.73345332,0.03792954,18.713675,17.265205,16.731022,16.521515,16.445925
350,5.88016E+17,18.80743952,0.03294789,24.302591,23.729643,22.227999,21.57667,20.085114
351,5.88016E+17,10.29975398,0.03395138,25.502516,24.048229,22.163631,22.288902,22.758202
352,5.88016E+17,13.73345332,0.03792954,18.713675,17.265205,16.731022,16.521515,16.445925
353,5.88016E+17,8.94226479,0.03345771,22.99814,23.343786,21.833172,22.634703,21.688309
354,5.88016E+17,14.57593206,0.03481234,23.571835,23.640934,22.748531,21.377142,21.610622
355,5.88016E+17,8.94055097,0.03230218,25.230659,22.247015,21.996037,22.012743,22.076572
356,5.88016E+17,5.76486487,0.03844522,24.938437,22.702484,21.626518,21.250803,20.67486
357,5.88016E+17,23.54901366,0.03557139,25.288391,22.929106,22.205198,21.644573,21.560986
358,5.88016E+17,9.15396994,0.04155375,22.654367,21.755844,21.026533,20.674406,20.855692
359,5.88016E+17,9.09061183,0.03257932,21.354567,19.885405,19.117941,18.77442,18.672661
360,5.88016E+17,12.54823984,0.03130928,24.457552,22.448687,21.200615,19.740381,18.952345
361,5.88016E+17,9.09061183,0.03257932,21.354567,19.885405,19.117941,18.77442,18.672661
362,5.88016E+17,5.27272704,0.03737609,25.922438,22.168186,21.940355,21.997425,22.299572
363,5.88016E+17,10.29099392,0.03724932,23.470097,22.344261,22.097055,22.365828,21.886314
364,5.88016E+17,23.54901366,0.03557139,25.288391,22.929106,22.205198,21.644573,21.560986
365,5.88016E+17,5.27272704,0.03737609,25.922438,22.168186,21.940355,21.997425,22.299572
366,5.88016E+17,5.27272704,0.03737609,25.922438,22.168186,21.940355,21.997425,22.299572
367,5.88016E+17,5.27272704,0.03737609,25.922438,22.168186,21.940355,21.997425,22.299572
368,5.88016E+17,22.29701312,0.035054,23.407288,22.540668,20.721266,20.155504,19.759836
369,5.88016E+17,5.27272704,0.03737609,25.922438,22.168186,21.940355,21.997425,22.299572
370,5.88016E+17,23.53631931,0.03577025,22.973055,22.825409,24.264227,23.765886,21.128401
371,5.88016E+17,5.27272704,0.03737609,25.922438,22.168186,21.940355,21.997425,22.299572
372,5.88016E+17,9.13081261,0.0452036,26.784153,23.473068,22.117987,21.584894,22.339621
373,5.88016E+17,15.26219841,0.03991195,20.364548,18.482868,17.638929,17.258635,16.96888
374,5.88016E+17,22.28864886,0.03853398,22.993797,22.626408,20.898335,19.237715,18.336357
375,5.88016E+17,23.54703144,0.04223588,24.502447,24.566917,24.334782,23.979071,20.518499
376,5.88016E+17,23.52514228,0.03674235,24.01103,22.722599,23.184811,22.130299,23.410053
377,5.88016E+17,18.24663236,0.03908662,23.23686,23.220957,22.18903,21.842476,22.487532
378,5.88016E+17,23.43980138,0.03976243,23.645723,23.362999,22.756321,22.485561,22.169968
379,5.88016E+17,23.49310842,0.03505791,23.046501,24.836668,22.293497,21.516499,21.248343
380,5.88016E+17,22.2108134,0.04222577,25.021833,23.954578,22.843334,22.699936,21.741589
381,5.88016E+17,22.28864886,0.03853398,22.993797,22.626408,20.898335,19.237715,18.336357
382,5.88016E+17,14.57478073,0.03936499,24.893675,22.706465,23.671837,22.929337,23.03451
383,5.88016E+17,12.84440982,0.03516917,22.92857,21.454914,20.823694,20.75318,20.60487
384,5.88016E+17,23.50906412,0.03947253,22.796719,21.730974,20.856358,20.684443,20.720755
385,5.88016E+17,9.13081261,0.0452036,26.784153,23.473068,22.117987,21.584894,22.339621
386,5.88016E+17,13.73346829,0.03795255,18.694407,17.256792,16.717817,16.522287,16.441265
387,5.88016E+17,9.13081261,0.0452036,26.784153,23.473068,22.117987,21.584894,22.339621
388,5.88016E+17,23.51727337,0.0386708,23.329435,21.427956,19.936781,19.381224,18.95112
389,5.88016E+17,23.51727337,0.0386708,23.329435,21.427956,19.936781,19.381224,18.95112
390,5.88016E+17,22.21528819,0.03680945,22.034496,22.753735,21.78912,21.864462,21.920099
391,5.88016E+17,23.51727337,0.0386708,23.329435,21.427956,19.936781,19.381224,18.95112
392,5.88016E+17,9.15396994,0.04155375,22.654367,21.755844,21.026533,20.674406,20.855692
393,5.88016E+17,5.26933853,0.03537496,23.694628,22.727564,22.96484,22.742523,22.375751
394,5.88016E+17,5.26933853,0.03537496,23.694628,22.727564,22.96484,22.742523,22.375751
395,5.88016E+17,15.33760452,0.04018101,24.480747,23.176394,21.679832,21.447195,21.06399
396,5.88016E+17,5.27272704,0.03737609,25.922438,22.168186,21.940355,21.997425,22.299572
397,5.88016E+17,5.27272704,0.03737609,25.922438,22.168186,21.940355,21.997425,22.299572
398,5.88016E+17,5.27272704,0.03737609,25.922438,22.168186,21.940355,21.997425,22.299572
399,5.88016E+17,5.27272704,0.03737609,25.922438,22.168186,21.940355,21.997425,22.299572
400,5.88016E+17,18.82130492,0.03856258,-9999,-9999,-9999,-9999,-9999
401,5.88016E+17,23.10215514,0.03998091,22.79162,22.193468,21.501724,21.699385,21.040577
402,5.88016E+17,10.30310413,0.04272702,24.541529,23.880758,22.204887,22.994453,22.093651
403,5.88016E+17,10.2909962,0.03725526,23.490307,22.334248,22.065578,22.239365,21.937582
404,5.88016E+17,10.46802006,0.03688235,23.62145,25.537355,23.186483,21.619986,20.772585
405,5.88016E+17,18.25809701,0.04276765,23.27433,21.062521,19.665703,19.079891,18.796186
406,5.88016E+17,9.1414262,0.03371088,25.29398,22.056076,25.01646,23.453682,22.910315
407,5.88016E+17,10.30310413,0.04272702,24.541529,23.880758,22.204887,22.994453,22.093651
408,5.88016E+17,9.02978032,0.03502287,23.265909,22.983549,22.776354,21.701208,21.40188
409,5.88016E+17,18.82130492,0.03856258,-9999,-9999,-9999,-9999,-9999
410,5.88016E+17,5.25805941,0.04019706,22.255262,22.906485,22.708273,21.810785,22.961626
411,5.88016E+17,13.74267556,0.04291418,24.176031,22.276646,21.017244,20.094543,19.974148
412,5.88016E+17,18.27046187,0.0408785,22.964933,21.351431,20.1115,19.764452,19.467598
413,5.88016E+17,9.1414262,0.03371088,25.29398,22.056076,25.01646,23.453682,22.910315
414,5.88016E+17,13.74267556,0.04291418,24.176031,22.276646,21.017244,20.094543,19.974148
415,5.88016E+17,5.25805941,0.04019706,22.255262,22.906485,22.708273,21.810785,22.961626
416,5.88016E+17,12.38208406,0.03939943,-9999,-9999,-9999,-9999,-9999
417,5.88016E+17,11.24096625,0.04363019,25.106915,26.043539,24.370773,22.117107,23.390129
418,5.88016E+17,18.27046187,0.0408785,22.964933,21.351431,20.1115,19.764452,19.467598
419,5.88016E+17,15.26313755,0.04442433,21.433784,21.031364,20.083309,19.620279,19.164673
420,5.88016E+17,5.26556495,0.04587263,21.109892,23.411276,20.996565,19.981125,20.661486
421,5.88016E+17,12.53765591,0.04137987,22.776453,21.601828,21.893173,23.508278,24.385519
422,5.88016E+17,14.73597047,0.03655343,22.624643,23.489946,22.961273,21.574314,21.741199
423,5.88016E+17,14.75524825,0.04328268,25.73341,23.957882,23.74378,21.426271,21.742577
424,5.88016E+17,5.26556495,0.04587263,21.109892,23.411276,20.996565,19.981125,20.661486
425,5.88016E+17,23.53243664,0.04619486,22.802382,23.865513,21.83709,21.694754,20.897352
426,5.88016E+17,5.26556495,0.04587263,21.109892,23.411276,20.996565,19.981125,20.661486
427,5.88016E+17,5.27896539,0.04305093,23.846346,23.390295,22.28684,21.677027,21.690647
428,5.88016E+17,5.27896539,0.04305093,23.846346,23.390295,22.28684,21.677027,21.690647
429,5.88016E+17,12.36918925,0.03962495,25.970943,22.755989,23.634636,22.268398,21.39608
430,5.88016E+17,22.25009859,0.04513007,22.654463,21.722765,20.106916,19.483929,19.117939
431,5.88016E+17,22.25009859,0.04513007,22.654463,21.722765,20.106916,19.483929,19.117939
432,5.88016E+17,23.46445608,0.04129253,23.278027,22.665985,21.90346,21.506336,20.54965
433,5.88016E+17,11.25749125,0.03952435,23.976131,23.096584,22.410311,22.049591,21.983778
434,5.88016E+17,14.37373283,0.04522588,23.195282,21.155241,20.33153,19.892286,19.794712
435,5.88016E+17,5.78163547,0.04686715,26.86816,22.073753,21.257982,20.790726,20.565424
437,5.88016E+17,11.25749125,0.03952435,23.976131,23.096584,22.410311,22.049591,21.983778
438,5.88016E+17,23.31112757,0.04015,-9999,-9999,-9999,-9999,-9999
439,5.88016E+17,5.27896539,0.04305093,23.846346,23.390295,22.28684,21.677027,21.690647
441,5.88016E+17,14.65620109,0.0402542,26.309263,21.914143,21.098619,20.564329,19.982731
442,5.88016E+17,10.28882836,0.0433932,23.086868,21.97002,20.851645,20.425022,20.15983
443,5.88016E+17,10.28882836,0.0433932,23.086868,21.97002,20.851645,20.425022,20.15983
444,5.88016E+17,22.19840883,0.04270634,22.057299,19.630924,18.814848,18.513079,18.42915
445,5.88016E+17,14.0527411,0.04229655,24.821415,23.797775,23.24675,21.432415,20.503536
446,5.88016E+17,22.19840883,0.04270634,22.057299,19.630924,18.814848,18.513079,18.42915
447,5.88016E+17,5.26822288,0.04605609,19.668774,18.470791,17.866835,17.543077,17.326906
448,5.88016E+17,23.51386167,0.04416126,23.889038,24.664442,22.147554,21.233494,20.655989
449,5.88016E+17,12.53765591,0.04137987,22.776453,21.601828,21.893173,23.508278,24.385519
450,5.88016E+17,10.31521213,0.04101367,24.205179,24.131958,23.041775,21.505482,23.957621
451,5.88016E+17,10.24327604,0.04556557,26.706684,26.807558,21.703634,20.790745,20.144846
452,5.88016E+17,5.78163547,0.04686715,26.86816,22.073753,21.257982,20.790726,20.565424
453,5.88016E+17,22.30142381,0.04697795,24.745369,22.685883,21.608011,21.777962,20.915554
454,5.88016E+17,14.66801317,0.05047496,19.557459,24.048023,24.312441,24.090384,23.017012
455,5.88016E+17,23.49076396,0.0515871,22.934645,23.68071,22.473219,22.487309,21.594028
456,5.88016E+17,23.49076396,0.0515871,22.934645,23.68071,22.473219,22.487309,21.594028
457,5.88016E+17,10.31521213,0.04101367,24.205179,24.131958,23.041775,21.505482,23.957621
458,5.88016E+17,5.78163547,0.04686715,26.86816,22.073753,21.257982,20.790726,20.565424
459,5.88016E+17,12.5511773,0.04129808,22.276184,22.884907,22.221912,22.027761,22.440268
460,5.88016E+17,23.43361591,0.04639957,22.119061,21.103104,19.384771,18.66287,18.287409
461,5.88016E+17,10.24327604,0.04556557,26.706684,26.807558,21.703634,20.790745,20.144846
462,5.88016E+17,15.33748467,0.04799925,23.227634,22.939383,21.934494,21.624344,21.558409
463,5.88016E+17,18.26823944,0.04298004,22.844055,21.325829,20.351385,20.027344,19.722559
464,5.88016E+17,12.37200012,0.04752497,25.72567,24.367983,23.507557,21.553579,23.633451
465,5.88016E+17,5.27896539,0.04305093,23.846346,23.390295,22.28684,21.677027,21.690647
466,5.88016E+17,5.26822288,0.04605609,19.668774,18.470791,17.866835,17.543077,17.326906
467,5.88016E+17,15.33748467,0.04799925,23.227634,22.939383,21.934494,21.624344,21.558409
468,5.88016E+17,5.26822288,0.04605609,19.668774,18.470791,17.866835,17.543077,17.326906
469,5.88016E+17,15.26313755,0.04442433,21.433784,21.031364,20.083309,19.620279,19.164673
470,5.88016E+17,23.50172678,0.04550496,22.779387,21.934425,21.180313,20.83783,20.814619
471,5.88016E+17,5.26822288,0.04605609,19.668774,18.470791,17.866835,17.543077,17.326906
472,5.88016E+17,5.26822288,0.04605609,19.668774,18.470791,17.866835,17.543077,17.326906
473,5.88016E+17,14.75233711,0.04705388,24.170759,23.689297,22.293135,21.595896,21.67149
474,5.88016E+17,5.26822288,0.04605609,19.668774,18.470791,17.866835,17.543077,17.326906
475,5.88016E+17,12.36998139,0.04706169,22.916084,23.752529,22.180449,21.07501,20.978781
476,5.88016E+17,9.03530522,0.04846993,21.989519,20.933558,20.032711,19.590866,19.588253
477,5.88016E+17,9.03530522,0.04846993,21.989519,20.933558,20.032711,19.590866,19.588253
479,5.88016E+17,9.03530522,0.04846993,21.989519,20.933558,20.032711,19.590866,19.588253
480,5.88016E+17,5.27842018,0.05036026,23.37018,22.375971,22.806644,22.275034,21.857666
481,5.88016E+17,14.75233711,0.04705388,24.170759,23.689297,22.293135,21.595896,21.67149
482,5.88016E+17,13.71876777,0.0489332,22.674177,21.817968,21.244438,21.109816,20.707817
483,5.88016E+17,5.27842018,0.05036026,23.37018,22.375971,22.806644,22.275034,21.857666
484,5.88016E+17,12.37200012,0.04752497,25.72567,24.367983,23.507557,21.553579,23.633451
485,5.88016E+17,23.55495312,0.04860336,25.63357,22.114008,21.267679,20.870409,19.951183
486,5.88016E+17,9.11690514,0.05020763,24.119488,23.466059,22.133898,21.432209,20.873735
487,5.88016E+17,15.32479337,0.04771227,23.786892,23.348917,21.180424,20.245205,19.544878
488,5.88016E+17,12.5511773,0.04129808,22.276184,22.884907,22.221912,22.027761,22.440268
489,5.88016E+17,15.32479337,0.04771227,23.786892,23.348917,21.180424,20.245205,19.544878
490,5.88016E+17,22.28553665,0.0458544,23.491272,21.747211,20.116133,19.458191,19.185253
491,5.88016E+17,22.28553665,0.0458544,23.491272,21.747211,20.116133,19.458191,19.185253
492,5.88016E+17,5.77373129,0.0532031,22.088814,21.803728,21.426744,21.151537,22.01977
493,5.88016E+17,9.10022378,0.05013923,20.969845,27.451593,21.540781,21.697639,19.568338
494,5.88016E+17,14.65720321,0.05332275,18.897905,25.382826,24.68931,24.10804,23.312012
495,5.88016E+17,5.77373129,0.0532031,22.088814,21.803728,21.426744,21.151537,22.01977
496,5.88016E+17,15.25943401,0.04242277,25.480749,22.871521,21.464783,20.729509,20.279461
497,5.88016E+17,5.77373129,0.0532031,22.088814,21.803728,21.426744,21.151537,22.01977
498,5.88016E+17,18.86250894,0.0459897,23.145746,21.606834,21.29405,20.943699,21.149275
499,5.88016E+17,22.28553665,0.0458544,23.491272,21.747211,20.116133,19.458191,19.185253
500,5.88016E+17,22.28553665,0.0458544,23.491272,21.747211,20.116133,19.458191,19.185253
501,5.88016E+17,18.24985541,0.05366291,22.890553,22.618258,22.222559,21.604013,22.45002
502,5.88016E+17,18.24985541,0.05366291,22.890553,22.618258,22.222559,21.604013,22.45002
503,5.88016E+17,15.27919857,0.04852903,22.409313,21.285156,20.215633,19.648718,19.58243
504,5.88016E+17,9.11690514,0.05020763,24.119488,23.466059,22.133898,21.432209,20.873735
505,5.88016E+17,23.5714053,0.04826843,25.141953,23.56233,21.899515,21.076328,21.01997
506,5.88016E+17,9.10022378,0.05013923,20.969845,27.451593,21.540781,21.697639,19.568338
507,5.88016E+17,23.44912772,0.0513697,22.592297,21.907879,21.488905,21.186947,24.365898
508,5.88016E+17,5.76433152,0.04889226,25.899254,23.405993,21.835136,20.335499,19.371485
509,5.88016E+17,5.76433152,0.04889226,25.899254,23.405993,21.835136,20.335499,19.371485
510,5.88016E+17,9.11690514,0.05020763,24.119488,23.466059,22.133898,21.432209,20.873735
511,5.88016E+17,5.76433152,0.04889226,25.899254,23.405993,21.835136,20.335499,19.371485
512,5.88016E+17,5.76433152,0.04889226,25.899254,23.405993,21.835136,20.335499,19.371485
513,5.88016E+17,5.76433152,0.04889226,25.899254,23.405993,21.835136,20.335499,19.371485
514,5.88016E+17,21.50962252,0.05147614,22.651571,22.683214,23.516989,22.767563,21.557005
515,5.88016E+17,12.5564456,0.05221134,24.635895,22.877867,22.412786,22.107822,21.233271
